id,title,average_rating,isbn,isbn13,fk_language_code,num_pages,ratings_count,publication_date,fk_publisher
6549,  said the shotgun to the head.,4.22,0743470796,9780743470797,5,192,2762,9/1/2003,991
6550,Early Color,4.73,3865211399,9783865211392,23,156,144,1/15/2006,443
6551,Herzog,3.78,0142437298,9780142437292,23,371,16550,2/25/2003,1280
6552,Midnight Voices,3.75,0449006530,9780449006535,23,384,2756,3/4/2003,1563
6553,The Manhattan Hunt Club,3.98,0345490649,9780345490643,23,384,4889,3/28/2006,1563
6556,Shadows,3.93,0553560271,9780553560275,23,393,10824,5/1/1993,303
6557,The Presence,3.76,0449002411,9780449002414,23,432,2699,4/29/1998,1563
6562,Creature,3.84,0553284118,9780553284119,23,416,10047,1/1/1997,303
6568,Asylum (Blackstone Chronicles  #6),4.1,0449227944,9780449227947,23,97,932,6/3/1997,764
6572,Suffer the Children,3.91,044018293X,9780440182931,5,378,28001,7/1/1989,674
6588,The Big Bad Wolf  (Alex Cross  #9),3.99,0446610224,9780446610223,23,400,42096,10/1/2004,1014
6595,Big Bad Wolf,3.8,0505521792,9780505521798,23,359,123,2/27/1997,1509
6611,Why Do Men Fall Asleep After Sex? More Questions You'd Only Ask a Doctor After Your Third Whiskey Sour,3.55,0307345971,9780307345974,23,263,1166,8/1/2006,105
6613,Four Blondes,2.82,080213825X,9780802138255,23,256,23409,6/8/2001,225
6614,Lipstick Jungle,3.41,0786887079,9780786887071,23,496,37514,8/8/2006,216
6615,Lipstick Jungle,3.41,0786893966,9780786893966,23,532,422,4/1/2007,216
6618,The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method,4.3,1402718616,9781402718618,23,224,3510,9/23/2004,330
6619,Teach Your Child to Read in 100 Easy Lessons,4.17,0671631985,9780671631987,5,395,2207,6/15/1986,1833
6624,It's Not Easy Being Green: And Other Things to Consider,4.2,1401302424,9781401302429,23,197,1409,9/14/2005,1908
6625,Playing Easy to Get (B.A.D. Agency #1.5; Vikings Underground #3; Immortals After Dark #1),4.13,1416510877,9781416510871,23,352,12509,2/7/2006,1557
6628,The Big Over Easy (Nursery Crime  #1),3.94,0143037234,9780143037231,23,383,27137,7/25/2006,521
6635,The Enneagram Made Easy: Discover the 9 Types of People,3.82,0062510266,9780062510266,23,161,1844,3/11/1994,610
6640,It's Easy Being Green: A Handbook for Earth-Friendly Living,3.55,158685772X,9781586857721,23,168,330,1/23/2006,1965
6644,Le Divorce,2.88,0452284481,9780452284487,23,320,3602,7/1/2003,2132
6654,Divine Conspiracy: Rediscovering Our Hidden Life in God,4.22,0006281141,9780006281146,5,384,52,10/5/1998,219
6655,The Divine Comedy,4.07,0451208633,9780451208637,23,895,3127,5/27/2003,1602
6656,The Divine Comedy,4.07,0679433139,9780679433132,23,798,86527,8/1/1995,208
6657,Divine,4.28,141430935X,9781414309354,23,355,9043,5/17/2007,1701
6658,When the Emperor Was Divine,3.73,0141009055,9780141009056,5,160,180,1/12/2004,521
6659,Complete Divine (Dungeons & Dragons Edition 3.5),3.64,0786932724,9780786932726,23,191,803,5/1/2004,1470
6660,A Divine Revelation of Hell,4.18,0883682796,9780883682791,23,208,1164,1/1/1993,335
6667,Boy: Tales of Childhood (Roald Dahl's Autobiography  #1),4.1,0141311401,9780141311401,23,176,45253,4/5/2001,710
6668,The Enormous Crocodile,3.78,0142302457,9780142302453,23,32,13986,3/24/2003,165
6670,The Magic Finger,3.68,0141311290,9780141311296,23,67,23558,4/5/2001,710
6671,The Wonderful Story of Henry Sugar and Six More,4.14,037581423X,9780375814235,23,240,15116,9/11/2001,2204
6677,The Gremlins,3.44,1593074964,9781593074968,23,56,511,9/26/2006,1916
6678,Going Solo (Roald Dahl's Autobiography  #2),4.08,0141311428,9780141311425,23,209,17327,4/5/2001,165
6680,Gumbo Ya-Ya: A Collection of Louisiana Folk Tales,4.04,0882896458,9780882896458,23,640,307,5/31/1987,918
6689,James and the Giant Peach,4.01,0375814248,9780375814242,23,146,328542,9/10/2002,1873
6690,Danny the Champion of the World,4.09,0375814256,9780375814259,23,224,46753,2/12/2002,2204
6691,My Uncle Oswald,3.89,0140055770,9780140055771,23,208,8170,5/1/1986,1672
6693,Fantastic Mr. Fox,4.05,0375822070,9780375822070,23,96,83723,6/11/2002,2204
6694,The Giraffe and the Pelly and Me,3.82,0140568190,9780140568196,23,32,17232,11/29/2001,165
6708,The Power of Now: A Guide to Spiritual Enlightenment,4.13,1577314808,9781577314806,23,229,159883,8/19/2004,2157
6721,Wild Things: Four Tales,3.58,1587671565,9781587671562,23,97,67,10/1/2006,1712
6745,Wild Things (Prowlers Book 1),4.03,074344017X,9780743440172,23,311,7,4/7/2003,1849
6748,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,4.25,0316925284,9780316925280,23,353,27674,2/2/1998,224
6749,Oblivion,4.07,0316010766,9780316010764,23,329,10633,8/30/2005,224
6751,Consider the Lobster and Other Essays,4.23,0316156116,9780316156110,23,343,32876,12/13/2005,564
6753,Brief Interviews with Hideous Men,3.86,034911188X,9780349111889,23,273,18335,4/1/2000,1380
6763,Diabetes Meal Planning Made Easy,3.42,1580402518,9781580402514,23,301,33,10/15/2006,905
6764,Easy French Reader,3.85,0071428488,9780071428484,23,228,297,9/17/2003,1752
6781,Algebra the Easy Way,4.06,0764119729,9780764119729,23,392,23,1/1/2003,1495
6793,Easy Riders  Raging Bulls,4.12,0684857081,9780684857084,23,512,5305,4/4/1999,2012
6794,Cloud Atlas,4.02,0340822783,9780340822784,23,529,6985,2/21/2005,879
6795,The Cloud Atlas,3.38,0385336950,9780385336956,11,368,1748,8/1/2004,1482
6800,Easy Labor: Every Woman's Guide to Choosing Less Pain and More Joy During Childbirth,3.45,0345476638,9780345476630,23,311,234,1/31/2006,1563
6810,The McDougall Quick and Easy Cookbook,4.01,0452276969,9780452276963,23,336,308,4/1/1999,2132
6815,American Sign Language The Easy Way,3.75,0764134280,9780764134289,23,480,34,11/1/2006,1495
6819,Ghostwritten,4.05,0375724508,9780375724503,23,426,20880,10/9/2001,374
6823,Romeo & Juliet,3.74,0748702555,9780748702558,23,288,179,1/1/1993,758
6838,Easy Prey (Lucas Davenport  #11),4.08,0743484185,9780743484183,23,480,11676,6/1/2004,688
6851,Mayada  Daughter of Iraq: One Woman's Survival Under Saddam Hussein,4.0,0451212924,9780451212924,23,368,4208,9/7/2004,2188
6854,Three to Get Deadly (Stephanie Plum  #3),4.15,0312966091,9780312966096,23,321,125114,7/15/1998,2094
6855,Smitten (Elsie Hawkins #2),3.67,0060598875,9780060598877,23,234,11968,7/25/2006,1754
6856,Manhunt,3.7,0060598824,9780060598822,23,219,12152,11/29/2005,1754
6857,Three Plums In One (Stephanie Plum  #1-3),4.31,0743216393,9780743216395,23,1016,2983,4/26/2001,201
6858,Hot Six (Stephanie Plum  #6),4.19,0312976275,9780312976279,23,336,108961,6/15/2001,832
6862,Amsterdam,3.43,0385494246,9780385494243,23,208,35998,11/2/1999,291
6866,Fodor's Amsterdam (Fodor's Gold Guides),3.43,1400016088,9781400016082,23,288,6,4/6/2004,512
6869,The Child in Time,3.58,0385497520,9780385497527,23,263,8285,11/2/1999,1675
6870,Enduring Love,3.63,0099481243,9780099481249,23,245,30776,10/28/2004,374
6871,Black Dogs,3.44,0385494327,9780385494328,23,149,7938,12/29/1998,1675
6872,The Comfort of Strangers,3.41,0679749845,9780679749844,23,128,11116,11/1/1994,1675
6876,And the Envelope  Please...: Ever After / An Affair To Remember / It Happened One Night,3.57,0373836937,9780373836932,23,279,7,2/7/2006,1435
6896,Las rubias de 5th Avenue,3.28,8497935888,9788497935883,22,304,5,2/28/2005,2247
6899,Tuesdays with Morrie,4.1,0307275639,9780307275639,5,192,5541,6/29/2007,1122
6902,La Dernière Leçon,4.1,0785930736,9780785930730,6,209,3,1/1/2001,1571
6903,My Sister's Keeper,3.86,097441218X,9780974412184,23,252,89,3/9/2004,1006
6904,My Sister's Keeper (Gillian Adams  #2),3.7,1890208280,9781890208288,23,228,22,2/1/2000,59
6905,Their Sisters' Keepers: Women's Prison Reform in America  1830-1930,4.27,0472080520,9780472080526,23,272,22,4/4/1984,153
6919,Baby's Alphabet,3.75,0761316434,9780761316435,23,32,4,8/1/2002,10
6925,Welcome to the Monkey House,4.15,0060898712,9780060898717,5,9,61,5/23/2006,959
6932,What Color Is Your Parachute? A Practical Manual for Job-Hunters and Career-Changers,3.7,1580087949,9781580087940,23,382,4171,9/1/2006,1511
6937,You Can Have What You Want: Proven Strategies for Inner and Outer Success,4.14,1401911838,9781401911836,5,240,21,10/15/2006,1532
6952,Like Water for Chocolate,3.95,0552995878,9780552995870,23,222,283199,9/16/1993,1534
6953,Like Water for Chocolate,3.95,0739334190,9780739334195,23,0,121,5/2/2006,1670
6954,Como agua para chocolate,3.95,0785731237,9780785731238,22,248,11,6/1/1994,570
6956,The Radicalism of the American Revolution,4.06,0679736883,9780679736882,23,447,4246,3/2/1993,374
6969,Emma,4.0,0141439580,9780141439587,23,474,549271,5/6/2003,101
6970,Prince of Ice (Tale of the Demon World  #3),3.99,0425212599,9780425212592,5,294,1335,11/7/2006,1910
6971,Emma Lazarus,3.88,0805242163,9780805242164,23,368,30,9/5/2006,140
6974,Strange Attractions,3.68,0425205037,9780425205037,5,312,1221,11/1/2005,2188
6976,The Mermaid Chair,3.13,0143036696,9780143036692,23,368,68363,3/7/2006,101
6980,The Dance of the Dissident Daughter: A Woman's Journey from Christian Tradition to the Sacred Feminine,3.95,0061144908,9780061144905,5,253,572,12/26/1996,894
6981,When the Heart Waits: Spiritual Direction for Life's Sacred Questions,4.13,0061144894,9780061144899,23,240,2366,10/11/2016,894
6984,With Open Hands,4.3,1594710643,9781594710643,5,125,782,4/1/2006,2153
6987,Saxons  Vikings  and Celts: The Genetic Roots of Britain and Ireland,3.86,0393062686,9780393062687,23,320,1033,12/17/2006,396
6988,Yeah  I Said It,3.71,0743482719,9780743482714,5,247,458,9/13/2005,1894
6992,The Seven Daughters Of Eve,3.98,0552152188,9780552152181,23,368,153,7/1/2002,1232
6994,Dumbing Down Our Kids: Why American Children Feel Good About Themselves But Can't Read  Write or Add,3.71,0312148232,9780312148232,23,352,169,9/15/1996,323
7003,If I Don't Write It Nobody Else Will: An Autobiography,3.88,0007177844,9780007177844,23,512,25,5/1/2006,2165
7006,Hamlet,4.02,1411400429,9781411400429,23,352,9,7/3/2003,172
7007,William Shakespeare's A Midsummer Night's Dream (Cliffs Complete),3.89,0764587250,9780764587252,23,192,38,4/29/2001,1107
7009,A Midsummer Night's Dream,3.94,0451526961,9780451526960,23,162,2167,5/1/1998,1293
7010,A Midsummer Night's Dream,3.94,1932219242,9781932219241,23,3,62,5/3/2005,1316
7011,A Midsummer Night's Dream,3.94,0198321503,9780198321507,23,102,126,7/28/2005,1978
7015,A Midsummer Night's Dream,3.94,0198320213,9780198320210,23,99,14,8/15/2002,1978
7023,The Burning (Guardians of Ga'Hoole  #6),4.08,0439405629,9780439405621,23,224,9175,11/1/2004,651
7027,The Siege (Guardians of Ga'Hoole  #4),4.1,0439405602,9780439405607,23,203,9256,5/1/2004,457
7034,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),4.08,140007570X,9781400075706,23,256,1070,3/14/2006,1675
7035,Morality for Beautiful Girls (No. 1 Ladies' Detective Agency #3),3.98,1400031362,9781400031368,23,227,33028,11/12/2002,735
7037,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),4.08,1419311743,9781419311741,23,10,133,3/2/2005,1647
7041,The Full Cupboard of Life (No. 1 Ladies' Detective Agency  #5),4.02,0375422188,9780375422188,23,198,480,4/20/2004,1140
7045,The Tale of Genji,3.72,0394735307,9780394735306,5,1090,317,7/12/1978,1873
7048,The Tale of Genji,4.05,1595820639,9781595820631,23,81,475,8/8/2006,1916
7050,The Tale of Genji: Scenes from the World's First Novel (Illustrated Japanese Classics),3.74,4770027729,9784770027726,23,238,46,10/26/2001,1988
7052,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency  #7),4.06,0375422722,9780375422720,23,227,386,4/18/2006,1503
7053,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency #6),4.08,0375422714,9780375422713,23,233,22026,4/19/2005,1503
7054,Ein Gentleman für Mma Ramotswe (No. 1 Ladies' Detective Agency  #2),3.96,3485009024,9783485009027,21,238,11,2/1/2002,2024
7055,Ein Koch für Mma Ramotswe (No. 1 Ladies' Detective Agency  #3),3.98,3485009601,9783485009607,21,240,2,2/1/2003,2024
7058,The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency #8),4.07,0375422730,9780375422737,23,213,20290,4/17/2007,1140
7061,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),3.78,1400034779,9781400034772,23,235,208669,2/6/2003,1122
7062,Paris to the Moon,3.76,0375758232,9780375758232,23,368,12356,9/11/2001,1827
7064,The Belly of Paris (Les Rougon-Macquart  #3),3.91,1557130663,9781557130662,23,397,8,12/1/1995,1572
7071,My Movie Business: A Memoir,3.34,0345441303,9780345441300,23,222,1113,10/10/2000,1563
7076,Setting Free the Bears / The Water-Method Man / The 158-Pound Marriage,3.83,0517146541,9780517146545,23,718,304,5/21/1995,1291
7078,The Headmaster's Papers,3.99,0839731949,9780839731948,23,240,11,9/1/2002,39
7086,Blade Runner,4.08,0345323882,9780345323880,23,216,49,7/12/1987,461
7089,The Android (Animorphs  #10),3.77,0590997300,9780590997300,23,170,3856,9/1/1997,457
7090,The Soul of a New Machine,4.11,0316491977,9780316491976,23,293,5480,6/1/2000,224
7092,No Better Place to Die: The Battle Of Stones River,4.17,0252062299,9780252062292,23,282,273,7/1/1991,281
7093,Never Call Retreat,4.33,1842122916,9781842122914,23,558,1552,12/31/2001,150
7101,The 42nd Parallel (U.S.A.  #1),3.82,0618056815,9780618056811,23,326,5290,5/25/2000,1620
7102,U.S.A.: 42e Parallèle/L'An premier du siècle/La Grosse galette,4.1,2070766039,9782070766031,23,1344,9,9/4/2002,769
7103,The Big Money (U.S.A.  #3),4.03,0618056831,9780618056835,5,464,2090,5/25/2000,1620
7104,1919 (U.S.A.  #2),4.0,0618056823,9780618056828,5,400,2185,5/25/2000,1620
7113,The King in the Window,3.6,0786838949,9780786838943,5,410,805,10/15/2006,1774
7118,The Karamazov Brothers,4.32,0192835092,9780192835093,23,1054,235,8/20/1998,568
7119,The Grand Inquisitor: with related chapters from The Brothers Karamazov,4.36,0872201937,9780872201934,23,128,210,10/1/1993,1865
7126,The Count of Monte Cristo,4.25,0140449264,9780140449266,23,1276,647271,5/27/2003,1280
7127,The Count of Monte Cristo,4.25,0743487559,9780743487559,23,620,193,5/1/2004,2012
7131,The Count of Monte Cristo,4.25,037576030X,9780375760303,23,1462,9921,6/11/2002,69
7135,The Brothers Karamazov,4.32,0553212168,9780553212167,23,1072,1022,4/1/1984,543
7138,Crime and Punishment,4.21,0451530063,9780451530066,5,560,2041,3/7/2006,1073
7139,Crime and Punishment in American History,3.86,0465014879,9780465014873,23,590,112,9/9/1994,1593
7140,Crime and Punishment in America,3.83,0805060162,9780805060164,23,240,69,10/15/1998,186
7141,Cliffsnotes on Dostoevsky's Crime and Punishment,3.72,0764586556,9780764586552,23,128,30,11/7/2000,1107
7142,On Crimes and Punishments,3.92,0915144999,9780915144990,23,129,1,11/1/1986,1865
7144,Crime and Punishment,4.21,0143058142,9780143058144,23,671,483122,12/31/2002,521
7150,Crime and Punishment (Norton Critical Editions),4.21,0393096335,9780393096330,23,690,34,4/1/1964,586
7154,The Politics of Injustice: Crime and Punishment in America,3.87,0761929940,9780761929949,23,272,37,10/16/2003,1943
7160,The Beginning and the End,4.08,0385264585,9780385264587,23,412,363,9/20/1989,1122
7182,The Black Tulip,3.8,0140448926,9780140448924,23,246,10208,4/24/2003,1280
7186,La Dame aux Camélias,3.99,0192836382,9780192836380,23,256,15211,3/30/2000,568
7188,The Women's War,3.93,0140449779,9780140449778,23,546,292,4/27/2006,1280
7197,The Knight of Maison-Rouge,3.89,0812969634,9780812969634,23,448,1172,9/14/2004,69
7199,The Way the Crow Flies,4.09,0060586370,9780060586379,5,848,11330,8/31/2004,1149
7201,As the Crow Flies,4.1,0312997116,9780312997113,23,800,16264,5/16/2004,832
7208,Under The Tuscan Sun - At Home In Italy,3.75,0767902807,9780767902809,5,291,1036,8/10/1998,519
7214,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,3.9,0785263705,9780785263708,23,243,96614,7/15/2003,425
7220,The Secret Life of Bees,4.05,0143036408,9780143036401,23,302,1284,10/4/2005,101
7230,The Wounded Healer: Ministry in Contemporary Society,4.26,0232521026,9780232521023,23,100,8024,11/1/1994,2163
7231,The Dance of Life: Weaving Sorrows and Blessings Into One Joyful Step,4.2,1594710872,9781594710872,23,219,122,4/1/2006,2153
7240,The Prodigal Son (Roger the Chapman  #15),4.07,0727891626,9780727891624,11,252,102,2/1/2007,2099
7244,The Poisonwood Bible,4.06,0060786507,9780060786502,23,546,613758,7/5/2005,454
7246,The Poisonwood Bible,4.06,057120175X,9780571201754,23,616,1390,1/10/2000,1458
7252,How to Make Love Like a Porn Star: A Cautionary Tale,3.76,0060539097,9780060539092,23,592,10537,8/17/2004,1609
7260,Dominion: The Power of Man  the Suffering of Animals  and the Call to Mercy,4.16,0312319738,9780312319731,23,448,1171,10/8/2003,323
7263,No Dominion (Joe Pitt  #2),3.99,0345478258,9780345478252,23,251,4698,12/26/2006,461
7264,Dominion (Ollie Chandler #2),4.22,1590525930,9781590525937,23,603,4180,5/1/2006,573
7266,O Is for Old Dominion: A Virginia Alphabet,3.76,1585361615,9781585361618,23,40,20,9/30/2005,1143
7268,Dominion,3.75,1569714886,9781569714881,23,225,298,5/2/2000,1648
7269,Essentials of Conservation Biology,3.92,087893720X,9780878937202,23,585,37,6/21/2007,1026
7271,Marine Conservation Biology: The Science of Maintaining the Sea's Biodiversity,4.59,1559636629,9781559636629,23,496,16,5/9/2005,370
7277,Key Topics in Conservation Biology,3.33,1405122498,9781405122498,11,307,3,1/1/2006,580
7286,The Sawtooth Wolves,4.58,0964991500,9780964991507,23,191,38,1/1/1996,40
7304,Rainforest Home Remedies: The Maya Way To Heal Your Body and Replenish Your Soul,4.13,006251637X,9780062516374,23,221,66,1/9/2001,894
7315,Zolar's Encyclopedia and Dictionary of Dreams: Fully Revised and Updated for the 21st Century,3.68,0743222636,9780743222631,5,480,72,6/8/2004,1894
7321,The Complete Dream Dictionary,3.68,0785812148,9780785812142,23,390,36,4/1/2000,2130
7331,Letters from Father Christmas,4.25,0618512659,9780618512652,23,111,7043,11/15/2004,1620
7332,The Silmarillion,3.92,0618391118,9780618391110,23,386,166136,11/15/2004,1466
7336,J.R.R. Tolkien: A Biography,4.08,0618057021,9780618057023,23,288,9057,6/6/2000,1620
7337,The Tolkien Reader,3.99,0345345061,9780345345066,23,251,4200,11/12/1986,461
7338,Tolkien on Film: Essays on Peter Jackson's The Lord of the Rings,3.79,1887726098,9781887726092,23,323,39,5/9/2005,797
7339,The Monsters and the Critics and Other Essays,3.93,026110263X,9780261102637,23,240,3441,5/2/2006,44
7340,The Maps of Tolkien's Middle-earth,4.14,061839110X,9780618391103,23,80,7649,10/2/2003,2030
7341,The Gospel According to Tolkien: Visions of the Kingdom in Middle-Earth,4.09,0664226108,9780664226107,23,169,577,10/31/2003,936
7342,The Treason of Isengard: The History of The Lord of the Rings  Part Two (The History of Middle-earth  #7),4.17,0261102206,9780261102200,23,465,102,2/4/2002,44
7343,Tolkien and the Great War: The Threshold of Middle-earth,3.71,0618574816,9780618574810,5,398,6230,6/1/2005,1620
7344,Tolkien and C.S. Lewis: The Gift of a Friendship,4.01,1587680262,9781587680267,23,244,1354,10/8/2003,304
